county_id,county_state_name,county_name,population,emissions_mtons_CO2e,emissions_per_person_mtons_CO2e
53029,"Island County, WA",Island County,80113,105453,1.3163032216993498
16085,"Valley County, ID",Valley County,9897,13002,1.3137314337678083
41017,"Deschutes County, OR",Deschutes County,170813,224211,1.3126108668543963
35043,"Sandoval County, NM",Sandoval County,138117,181290,1.3125828102261126
41027,"Hood River County, OR",Hood River County,22842,29942,1.3108309254881358
35021,"Harding County, NM",Harding County,565,736,1.3026548672566372
41057,"Tillamook County, OR",Tillamook County,25552,33103,1.2955150281778334
2068,"Denali Borough, AK",Denali Borough,2125,2752,1.2950588235294118
30089,"Sanders County, MT",Sanders County,11375,14714,1.2935384615384615
8025,"Crowley County, CO",Crowley County,5537,7124,1.2866173017879718
6093,"Siskiyou County, CA",Siskiyou County,43668,56045,1.283434093615462
53019,"Ferry County, WA",Ferry County,7639,9800,1.2828904306846445
34029,"Ocean County, NJ",Ocean County,586166,751291,1.2817034764895952
35061,"Valencia County, NM",Valencia County,75993,97293,1.2802889739844459
53053,"Pierce County, WA",Pierce County,832896,1064981,1.2786482345935146
24510,"Baltimore city, MD",Baltimore city,621000,792386,1.2759838969404187
16007,"Bear Lake County, ID",Bear Lake County,5928,7556,1.2746288798920378
34025,"Monmouth County, NJ",Monmouth County,627532,799736,1.2744146912029983
42069,"Lackawanna County, PA",Lackawanna County,213006,271455,1.2744007211064476
51660,"Harrisonburg city, VA",Harrisonburg city,51979,66233,1.2742261297831816
41005,"Clackamas County, OR",Clackamas County,394967,502464,1.2721670418034925
41049,"Morrow County, OR",Morrow County,11207,14232,1.269920585348443
53067,"Thurston County, WA",Thurston County,266311,338179,1.2698649323535265
16079,"Shoshone County, ID",Shoshone County,12551,15921,1.268504501633336
30069,"Petroleum County, MT",Petroleum County,445,564,1.2674157303370785
42045,"Delaware County, PA",Delaware County,562316,711963,1.266126163936292
34041,"Warren County, NJ",Warren County,107095,135582,1.265997478873897
42015,"Bradford County, PA",Bradford County,61808,78217,1.2654834325653637
35029,"Luna County, NM",Luna County,24627,31164,1.2654403703252528
56009,"Converse County, WY",Converse County,14223,17867,1.2562047388033466
32011,"Eureka County, NV",Eureka County,1730,2173,1.2560693641618497
35049,"Santa Fe County, NM",Santa Fe County,147320,184850,1.2547515612272604
16011,"Bingham County, ID",Bingham County,45261,56787,1.2546563266388282
16083,"Twin Falls County, ID",Twin Falls County,80955,101545,1.2543388302143166
16039,"Elmore County, ID",Elmore County,26103,32725,1.2536873156342183
41031,"Jefferson County, OR",Jefferson County,22305,27953,1.25321676754091
30101,"Toole County, MT",Toole County,5114,6395,1.250488854125929
2090,"Fairbanks North Star Borough, AK",Fairbanks North Star Borough,100150,124592,1.244053919121318
35001,"Bernalillo County, NM",Bernalillo County,674777,838085,1.242017733265953
42105,"Potter County, PA",Potter County,17239,21389,1.2407332211845234
2170,"Matanuska-Susitna Borough, AK",Matanuska-Susitna Borough,98679,122311,1.2394835780662552
4005,"Coconino County, AZ",Coconino County,138064,170994,1.2385125738787808
34033,"Salem County, NJ",Salem County,64504,79793,1.2370240605233784
42013,"Blair County, PA",Blair County,125917,155578,1.2355599323363804
42021,"Cambria County, PA",Cambria County,137762,170136,1.2349994918772955
53021,"Franklin County, WA",Franklin County,87810,108062,1.2306343241088715
34009,"Cape May County, NJ",Cape May County,95404,117259,1.2290784453482033
51830,"Williamsburg city, VA",Williamsburg city,14988,18322,1.2224446223645584
42039,"Crawford County, PA",Crawford County,87027,106343,1.2219541061969275
30087,"Rosebud County, MT",Rosebud County,9348,11382,1.217586649550706
2122,"Kenai Peninsula Borough, AK",Kenai Peninsula Borough,57637,70058,1.215503929767337
30079,"Prairie County, MT",Prairie County,1414,1718,1.214992927864215
30067,"Park County, MT",Park County,15843,19216,1.2129015969197754
53035,"Kitsap County, WA",Kitsap County,257488,310433,1.2056212328341516
41061,"Union County, OR",Union County,25758,30861,1.1981132075471699
16055,"Kootenai County, ID",Kootenai County,147716,176846,1.1972027403937284
30071,"Phillips County, MT",Phillips County,4150,4961,1.195421686746988
53001,"Adams County, WA",Adams County,19100,22828,1.1951832460732985
42121,"Venango County, PA",Venango County,53460,63798,1.19337822671156
16029,"Caribou County, ID",Caribou County,6813,8118,1.1915455746367238
16027,"Canyon County, ID",Canyon County,202782,241302,1.1899576885522383
53037,"Kittitas County, WA",Kittitas County,42785,50760,1.1863971017880097
35045,"San Juan County, NM",San Juan County,122537,145026,1.1835282404498233
6049,"Modoc County, CA",Modoc County,9033,10669,1.1811136942322595
16019,"Bonneville County, ID",Bonneville County,108989,128676,1.1806329079081375
53061,"Snohomish County, WA",Snohomish County,758649,895636,1.1805670342938566
16077,"Power County, ID",Power County,7696,9084,1.1803534303534304
35047,"San Miguel County, NM",San Miguel County,28350,33434,1.1793298059964727
41071,"Yamhill County, OR",Yamhill County,102217,120300,1.1769079507322657
42033,"Clearfield County, PA",Clearfield County,81170,95189,1.1727115929530614
41053,"Polk County, OR",Polk County,78470,91967,1.1720020389957946
41043,"Linn County, OR",Linn County,119862,140289,1.1704209841317514
35057,"Torrance County, NM",Torrance County,15599,18207,1.1671902045002884
42063,"Indiana County, PA",Indiana County,87491,102058,1.1664971254186145
34027,"Morris County, NJ",Morris County,498215,580697,1.1655550314623204
41009,"Columbia County, OR",Columbia County,49645,57779,1.1638432873401148
41059,"Umatilla County, OR",Umatilla County,76582,89087,1.1632890235303335
34005,"Burlington County, NJ",Burlington County,450236,523179,1.162010590001688
30095,"Stillwater County, MT",Stillwater County,9342,10819,1.1581031898950973
42065,"Jefferson County, PA",Jefferson County,44575,51589,1.157352776219854
16051,"Jefferson County, ID",Jefferson County,27096,31327,1.1561485090050192
34015,"Gloucester County, NJ",Gloucester County,291286,336257,1.1543877838275785
48095,"Concho County, TX",Concho County,4142,4781,1.1542732979237083
30097,"Sweet Grass County, MT",Sweet Grass County,3634,4173,1.1483214089157954
42117,"Tioga County, PA",Tioga County,42031,48203,1.146843996098118
49053,"Washington County, UT",Washington County,151959,174028,1.145229963345376
53075,"Whitman County, WA",Whitman County,47494,54386,1.1451130669137155
48141,"El Paso County, TX",El Paso County,833592,954038,1.1444903501952994
2100,"Haines Borough, AK",Haines Borough,2528,2882,1.1400316455696202
56029,"Park County, WY",Park County,29083,33071,1.13712478079978
30009,"Carbon County, MT",Carbon County,10340,11713,1.1327852998065764
30007,"Broadwater County, MT",Broadwater County,5692,6444,1.1321152494729445
32021,"Mineral County, NV",Mineral County,4519,5116,1.1321088736446117
4017,"Navajo County, AZ",Navajo County,108209,122436,1.1314770490439796
42123,"Warren County, PA",Warren County,40649,45974,1.1309995325838273
30059,"Meagher County, MT",Meagher County,1960,2211,1.1280612244897958
56035,"Sublette County, WY",Sublette County,10032,11297,1.1260964912280702
53033,"King County, WA",King County,2079550,2338725,1.1246303286768773
2240,"Southeast Fairbanks Census Area, AK",Southeast Fairbanks Census Area,6970,7837,1.1243902439024391
16005,"Bannock County, ID",Bannock County,83815,94207,1.1239873530990874
15009,"Maui County, HI",Maui County,162456,182211,1.1216021568917123
2020,"Anchorage Municipality, AK",Anchorage Municipality,299321,334427,1.1172854560822663
41047,"Marion County, OR",Marion County,326527,364688,1.1168693553672437
16057,"Latah County, ID",Latah County,38593,43012,1.1145026300106238
16001,"Ada County, ID",Ada County,425798,474156,1.1135702845011015
30027,"Fergus County, MT",Fergus County,11429,12706,1.111733310000875
30057,"Madison County, MT",Madison County,7810,8652,1.107810499359795
42083,"McKean County, PA",McKean County,42609,46942,1.1016921307704945
49025,"Kane County, UT",Kane County,7216,7945,1.1010254988913526
41003,"Benton County, OR",Benton County,87455,95942,1.097044194156995
30001,"Beaverhead County, MT",Beaverhead County,9317,10174,1.0919823977675218
32009,"Esmeralda County, NV",Esmeralda County,1069,1164,1.0888681010289991
41067,"Washington County, OR",Washington County,564088,608651,1.079000085093106
53057,"Skagit County, WA",Skagit County,120475,129627,1.0759659680431626
30081,"Ravalli County, MT",Ravalli County,41130,44227,1.075297836129346
34011,"Cumberland County, NJ",Cumberland County,155744,167355,1.0745518286418738
41007,"Clatsop County, OR",Clatsop County,37660,40405,1.0728890069038768
16041,"Franklin County, ID",Franklin County,13013,13959,1.0726965342349957
6015,"Del Norte County, CA",Del Norte County,27628,29567,1.0701824236282034
30015,"Chouteau County, MT",Chouteau County,5837,6246,1.0700702415624466
56025,"Natrona County, WY",Natrona County,80871,86518,1.0698272557529893
41051,"Multnomah County, OR",Multnomah County,778193,830578,1.0673162056199426
32029,"Storey County, NV",Storey County,3941,4200,1.0657193605683837
49055,"Wayne County, UT",Wayne County,2716,2871,1.0570692194403535
34035,"Somerset County, NJ",Somerset County,331686,349596,1.053996852444782
35006,"Cibola County, NM",Cibola County,27373,28850,1.0539582800569904
34001,"Atlantic County, NJ",Atlantic County,274026,288785,1.0538598527147058
35011,"De Baca County, NM",De Baca County,1977,2082,1.0531107738998482
30099,"Teton County, MT",Teton County,6067,6386,1.0525795285973298
34007,"Camden County, NJ",Camden County,511145,536294,1.0492013029570866
42049,"Erie County, PA",Erie County,279133,292206,1.046834304793772
30017,"Custer County, MT",Custer County,11980,12518,1.044908180300501
49043,"Summit County, UT",Summit County,39009,40461,1.037222179497039
30031,"Gallatin County, MT",Gallatin County,97958,100993,1.030982666040548
49019,"Grand County, UT",Grand County,9428,9711,1.0300169707254985
30043,"Jefferson County, MT",Jefferson County,11601,11920,1.027497629514697
30107,"Wheatland County, MT",Wheatland County,2109,2155,1.0218112849691796
15001,"Hawaii County, HI",Hawaii County,193680,197268,1.0185254027261461
15007,"Kauai County, HI",Kauai County,70447,71176,1.0103482050335713
30063,"Missoula County, MT",Missoula County,113101,114189,1.009619720426875
32001,"Churchill County, NV",Churchill County,24148,24313,1.0068328640053006
32007,"Elko County, NV",Elko County,52029,52368,1.0065155970708644
30039,"Granite County, MT",Granite County,3212,3225,1.0040473225404731
35055,"Taos County, NM",Taos County,32961,33087,1.0038226995540185
49013,"Duchesne County, UT",Duchesne County,20078,20147,1.0034365972706445
30061,"Mineral County, MT",Mineral County,4223,4213,0.997632015155103
30111,"Yellowstone County, MT",Yellowstone County,155344,154016,0.9914512308167679
30049,"Lewis and Clark County, MT",Lewis and Clark County,65989,65412,0.9912561184439831
16033,"Clark County, ID",Clark County,960,940,0.9791666666666666
32031,"Washoe County, NV",Washoe County,439914,429457,0.9762294448460381
32013,"Humboldt County, NV",Humboldt County,17091,16596,0.9710373880989994
34021,"Mercer County, NJ",Mercer County,371101,359282,0.9681515274817368
49047,"Uintah County, UT",Uintah County,36308,35126,0.967445191142448
51678,"Lexington city, VA",Lexington city,7036,6764,0.9613416714042069
35039,"Rio Arriba County, NM",Rio Arriba County,39924,37899,0.9492786293958522
53073,"Whatcom County, WA",Whatcom County,209729,199045,0.9490580701762751
30005,"Blaine County, MT",Blaine County,6609,6269,0.9485550007565441
42101,"Philadelphia County, PA",Philadelphia County,1559938,1476617,0.9465869797389383
30035,"Glacier County, MT",Glacier County,13695,12927,0.943921139101862
9005,"Litchfield County, CT",Litchfield County,185141,172268,0.9304692099534949
32015,"Lander County, NV",Lander County,5907,5471,0.9261892669713899
49007,"Carbon County, UT",Carbon County,20733,19190,0.9255775816331452
30013,"Cascade County, MT",Cascade County,82049,75228,0.9168667503564943
30003,"Big Horn County, MT",Big Horn County,13214,12113,0.9166792795519904
30093,"Silver Bow County, MT",Silver Bow County,34560,31630,0.9152199074074074
30023,"Deer Lodge County, MT",Deer Lodge County,9176,8394,0.9147776809067132
56041,"Uinta County, WY",Uinta County,20893,19076,0.9130330732781314
49001,"Beaver County, UT",Beaver County,6437,5853,0.9092745067578064
30073,"Pondera County, MT",Pondera County,6166,5598,0.9078819331819656
35019,"Guadalupe County, NM",Guadalupe County,4469,4032,0.9022152606847169
49017,"Garfield County, UT",Garfield County,5020,4521,0.9005976095617529
9007,"Middlesex County, CT",Middlesex County,164438,148057,0.900381906858512
34023,"Middlesex County, NJ",Middlesex County,831852,743386,0.8936517553603285
56037,"Sweetwater County, WY",Sweetwater County,44812,39769,0.8874631795054896
49015,"Emery County, UT",Emery County,10570,9351,0.8846736045411542
30041,"Hill County, MT",Hill County,16529,14582,0.8822070300683647
30051,"Liberty County, MT",Liberty County,2292,2000,0.8726003490401396
34013,"Essex County, NJ",Essex County,792586,686130,0.8656852379426333
9001,"Fairfield County, CT",Fairfield County,941618,814269,0.864755134247646
49027,"Millard County, UT",Millard County,12604,10869,0.8623452872104094
25019,"Nantucket County, MA",Nantucket County,10694,9186,0.8589863474845708
32019,"Lyon County, NV",Lyon County,51897,44258,0.8528045937144729
6089,"Shasta County, CA",Shasta County,179228,152424,0.8504474747249313
25001,"Barnstable County, MA",Barnstable County,214703,182445,0.8497552432895674
49045,"Tooele County, UT",Tooele County,61986,52604,0.8486432420223922
49051,"Wasatch County, UT",Wasatch County,27895,23616,0.846603333930812
2105,"Hoonah-Angoon Census Area, AK",Hoonah-Angoon Census Area,2107,1775,0.8424299952539155
34031,"Passaic County, NJ",Passaic County,507204,424097,0.8361467969495509
35053,"Socorro County, NM",Socorro County,17324,14481,0.8358924036019395
44009,"Washington County, RI",Washington County,126319,105571,0.8357491747084762
49041,"Sevier County, UT",Sevier County,20913,17477,0.8357002821211686
49011,"Davis County, UT",Davis County,329292,275028,0.8352100870959513
9011,"New London County, CT",New London County,272033,227193,0.835167056937945
49003,"Box Elder County, UT",Box Elder County,51528,43006,0.8346141903431145
9015,"Windham County, CT",Windham County,117078,97515,0.8329062676164608
49035,"Salt Lake County, UT",Salt Lake County,1092518,909296,0.8322938386369836
16065,"Madison County, ID",Madison County,38114,31703,0.8317940914099806
2110,"Juneau City and Borough, AK",Juneau City and Borough,32524,27002,0.8302176854015496
49029,"Morgan County, UT",Morgan County,10645,8754,0.8223579145138563
49057,"Weber County, UT",Weber County,241328,197990,0.8204186832858185
34039,"Union County, NJ",Union County,550436,449124,0.8159422712177256
32510,"Carson City, NV",Carson City,54412,44078,0.8100786591193119
33003,"Carroll County, NH",Carroll County,47416,38356,0.808925257297115
4001,"Apache County, AZ",Apache County,72346,58517,0.8088491416249689
44003,"Kent County, RI",Kent County,164886,132927,0.8061751755758524
50013,"Grand Isle County, VT",Grand Isle County,6945,5583,0.8038876889848812
